id	lat	lon	title	description	icon	iconSize	iconOffset
4310	45.9867	17.7014	Szent József templom	<h4 style="margin-top:-20px">(Gyöngyösmellék)</h4><p><a href="http://miserend.hu/?templom=4310" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4311	45.9501	17.7283	Szent Tekla templom	<h4 style="margin-top:-20px">(Teklafalu)</h4><p><a href="http://miserend.hu/?templom=4311" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4312	45.9617	17.6592	Kármelhegyi Boldogasszony templom	<h4 style="margin-top:-20px">(Zádor)</h4><p><a href="http://miserend.hu/?templom=4312" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4313	45.9845	17.5897	Jézus Szíve templom	<h4 style="margin-top:-20px">(Darány)</h4><p><a href="http://miserend.hu/?templom=4313" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4314	45.9437	17.5714	Szent Vendel templom	<h4 style="margin-top:-20px">(Drávatamási)</h4><p><a href="http://miserend.hu/?templom=4314" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4315	46.0181	17.6228	Szent Erzsébet misézőhely	<h4 style="margin-top:-20px">(Istvándi)</h4><p><a href="http://miserend.hu/?templom=4315" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4316	45.9531	17.6168	Nagyboldogasszony templom	<h4 style="margin-top:-20px">(Kastélyosdombó)</h4><p><a href="http://miserend.hu/?templom=4316" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4317	47.1567	19.6148	Misézőhely	<h4 style="margin-top:-20px">(Mikebuda)</h4><p><a href="http://miserend.hu/?templom=4317" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4480	46.5682	16.9886	Szent Mónika templom	<h4 style="margin-top:-20px">(Gelsesziget)</h4><p><a href="http://miserend.hu/?templom=4480" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4494	46.5549	16.9167	Páduai Szent Antal kápolna	<h4 style="margin-top:-20px">(Bocska)</h4><p><a href="http://miserend.hu/?templom=4494" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4318	46.5147	16.9329	Misézőhely	<h4 style="margin-top:-20px">(Hosszúvölgyi Imaház)</h4><p><a href="http://miserend.hu/?templom=4318" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4321	46.1921	17.5747	Szent Vendel kápolna	<h4 style="margin-top:-20px">(Kőkút)</h4><p><a href="http://miserend.hu/?templom=4321" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4322	46.3006	17.5665	Szent Márton püspök templom	<h4 style="margin-top:-20px">(Csököly)</h4><p><a href="http://miserend.hu/?templom=4322" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4323	46.299	17.6082	Urunk mennybemenetele kápolna	<h4 style="margin-top:-20px">(Gige)</h4><p><a href="http://miserend.hu/?templom=4323" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4463	46.6489	17.6868	Szent Erzsébet-templom	<h4 style="margin-top:-20px">(Hács)</h4><p><a href="http://miserend.hu/?templom=4463" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4325	46.2422	17.5322	Szent Kereszt templom	<h4 style="margin-top:-20px">(Mike)</h4><p><a href="http://miserend.hu/?templom=4325" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4326	46.3323	17.5525	Magyarok Nagyasszonya templom	<h4 style="margin-top:-20px">(Jákó)</h4><p><a href="http://miserend.hu/?templom=4326" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4327	46.2845	17.7237	Misézőhely (Polgármesteri hivatal épülete)	<h4 style="margin-top:-20px">(Patca)</h4><p><a href="http://miserend.hu/?templom=4327" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4328	46.2696	17.7228	Misézőhely (Polgármesteri Hivatal épülete)	<h4 style="margin-top:-20px">(Szilvásszentmárton)</h4><p><a href="http://miserend.hu/?templom=4328" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4329	47.5142	19.0924	Hermina-kápolna	<h4 style="margin-top:-20px">(Hermina műemlék-kápolna)</h4><p><a href="http://miserend.hu/?templom=4329" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4330	46.0282	18.2359	Szent László templom	<h4 style="margin-top:-20px">(Postavölgyi templom)</h4><p><a href="http://miserend.hu/?templom=4330" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4331	47.4658	18.9569	Szeplőtelen Fogantatás kápolna	<h4 style="margin-top:-20px">(Kőhegyi kápolna)</h4><p><a href="http://miserend.hu/?templom=4331" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4332	47.4662	18.9739	Sarlós Boldogasszony-kápolna	<h4 style="margin-top:-20px">(Starentanz kápolna, Farkasréti úti kápolna)</h4><p><a href="http://miserend.hu/?templom=4332" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4333	47.4378	18.9719	Misézőhely az Idősek Otthonában	<h4 style="margin-top:-20px">(Kamaraerdei kápolna)</h4><p><a href="http://miserend.hu/?templom=4333" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4334	46.8968	18.0051	Szent Anna-templom	<h4 style="margin-top:-20px">(Balatonszéplaki templom)</h4><p><a href="http://miserend.hu/?templom=4334" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4335	46.863	18.0167	Szent Péter és Pál-templom	<h4 style="margin-top:-20px">(Siófok)</h4><p><a href="http://miserend.hu/?templom=4335" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4336	46.9186	18.0821	Szent Kereszt-templom	<h4 style="margin-top:-20px">(Siófok)</h4><p><a href="http://miserend.hu/?templom=4336" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4337	46.8998	18.0324	Szent Lőrinc-templom	<h4 style="margin-top:-20px">(Siófok)</h4><p><a href="http://miserend.hu/?templom=4337" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4339	47.8917	17.5756	Antiochiai Szent Margit vértanú, szűz templom	<h4 style="margin-top:-20px">(Gabčíkovo)</h4><p><a href="http://miserend.hu/?templom=4339" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4349	46.0893	17.7981	Szent Kereszt kápolna	<h4 style="margin-top:-20px">(Csertő)</h4><p><a href="http://miserend.hu/?templom=4349" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4350	46.1553	17.7691	Szent Vendel templom	<h4 style="margin-top:-20px">(Somogyhárságy)</h4><p><a href="http://miserend.hu/?templom=4350" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4351	46.1649	17.7551	Szent Vendel kápolna	<h4 style="margin-top:-20px">(Magyarlukafa)</h4><p><a href="http://miserend.hu/?templom=4351" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4352	46.5822	17.6457	Jézus Szíve-kápolna	<h4 style="margin-top:-20px">(Somogyhatvan)</h4><p><a href="http://miserend.hu/?templom=4352" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4353	46.1796	17.727	Szent Márton püspök kápolna	<h4 style="margin-top:-20px">(Vásárosbéc)</h4><p><a href="http://miserend.hu/?templom=4353" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4354	47.6502	16.6622	Szent József-kápolna	<h4 style="margin-top:-20px">(Balfi fürdő kápolna)</h4><p><a href="http://miserend.hu/?templom=4354" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4355	47.633	16.6484	Sarlós Boldogasszony-templom	<h4 style="margin-top:-20px">(Sarlós Boldogasszony kegytemplom)</h4><p><a href="http://miserend.hu/?templom=4355" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4357	47.1714	19.8187	Misézőhely a Toldy Ferenc Kórházban	<h4 style="margin-top:-20px">(Cegléd)</h4><p><a href="http://miserend.hu/?templom=4357" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4393	46.638	17.2992	Szent Donát kápolna	<h4 style="margin-top:-20px">(Hollád)</h4><p><a href="http://miserend.hu/?templom=4393" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4358	47.2091	17.9145	Szent Bernát kápolna	<h4 style="margin-top:-20px">(Eplény)</h4><p><a href="http://miserend.hu/?templom=4358" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4359	47.3103	17.813	Szentlélek templom	<h4 style="margin-top:-20px">(Porva)</h4><p><a href="http://miserend.hu/?templom=4359" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4360	46.2408	19.7041	Magyarok Nagyasszonya kápolna	<h4 style="margin-top:-20px">(Back kápolna)</h4><p><a href="http://miserend.hu/?templom=4360" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4361	46.5831	20.3493	Jézus Szíve-kápolna	<h4 style="margin-top:-20px">(Derekegyház)</h4><p><a href="http://miserend.hu/?templom=4361" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4362	46.6625	20.2556	Jó Pásztor kórházkápolna	<h4 style="margin-top:-20px">(Szentes)</h4><p><a href="http://miserend.hu/?templom=4362" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4363	47.4179	19.0079	Szent Mihály kápolna	<h4 style="margin-top:-20px">(Budatétényi kápolna)</h4><p><a href="http://miserend.hu/?templom=4363" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4364	46.6483	17.8881	Szent Erzsébet  templom	<h4 style="margin-top:-20px">(Nagytoldipusztai templom)</h4><p><a href="http://miserend.hu/?templom=4364" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4365	46.7367	17.6692	Magyarok Nagyasszonya-templom	<h4 style="margin-top:-20px">(Szőlőskislaki templom)</h4><p><a href="http://miserend.hu/?templom=4365" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4366	46.7431	17.6243	Szent Vendel-templom	<h4 style="margin-top:-20px">(Ordacsehi)</h4><p><a href="http://miserend.hu/?templom=4366" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4367	46.7711	17.6293	Nagyboldogasszony-templom	<h4 style="margin-top:-20px">(Jankovich Üdülőtelepi templom)</h4><p><a href="http://miserend.hu/?templom=4367" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4368	46.7038	17.4398	Szűz Mária Szíve-templom	<h4 style="margin-top:-20px">(Balatonfenyves)</h4><p><a href="http://miserend.hu/?templom=4368" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4369	46.7268	17.5266	Szent Anna-templom	<h4 style="margin-top:-20px">(Alsóbélatelepi templom)</h4><p><a href="http://miserend.hu/?templom=4369" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4395	46.4542	17.837	Szent Erzsébet-templom	<h4 style="margin-top:-20px">(Somogybabod)</h4><p><a href="http://miserend.hu/?templom=4395" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4371	48.1141	19.8109	Misézőhely a Szent Lázár Kórházban	<h4 style="margin-top:-20px">(Salgótarján)</h4><p><a href="http://miserend.hu/?templom=4371" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4372	47.9185	19.6921	Szent Kereszt kórházkápolna	<h4 style="margin-top:-20px">(Pásztó)</h4><p><a href="http://miserend.hu/?templom=4372" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4374	47.7835	19.1484	Misézőhely a Jávorszky Ödön Kórházban	<h4 style="margin-top:-20px">(Vác)</h4><p><a href="http://miserend.hu/?templom=4374" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4375	47.7788	19.1266	Irgalmas-kápolna	<h4 style="margin-top:-20px">(Misézőhely a Máltai Szeretetkórházban)</h4><p><a href="http://miserend.hu/?templom=4375" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4376	48.0387	19.7282	Munkás Szent József kápolna	<h4 style="margin-top:-20px">(Nagykeresztúr)</h4><p><a href="http://miserend.hu/?templom=4376" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4377	46.7705	17.7593	Urunk mennybemenetele kápolna	<h4 style="margin-top:-20px">(Rádpusztai kápolna)</h4><p><a href="http://miserend.hu/?templom=4377" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4378	46.7872	17.8401	Nepomuki Szent János-kápolna	<h4 style="margin-top:-20px">(Szólád)</h4><p><a href="http://miserend.hu/?templom=4378" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4379	46.7515	17.8596	Árpád-házi Szent Erzsébet templom	<h4 style="margin-top:-20px">(Kötcse)</h4><p><a href="http://miserend.hu/?templom=4379" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4380	46.7488	17.8354	Szeplőtelen Fogantatás-templom	<h4 style="margin-top:-20px">(Nagycsepely)</h4><p><a href="http://miserend.hu/?templom=4380" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4381	46.7664	17.8288	Szent Kereszt felmagasztalása-templom	<h4 style="margin-top:-20px">(Teleki)</h4><p><a href="http://miserend.hu/?templom=4381" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4383	47.2369	19.7595	Árpád-házi Szent Margit iskolakápolna	<h4 style="margin-top:-20px">(Újvárosi iskolakápolna)</h4><p><a href="http://miserend.hu/?templom=4383" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4384	47.1348	19.7283	Kisboldogasszony kápolna	<h4 style="margin-top:-20px">(Zöldhalmi kápolna)</h4><p><a href="http://miserend.hu/?templom=4384" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4389	47.5833	21.1498	Misézőhely	<h4 style="margin-top:-20px">(Hortobágy)</h4><p><a href="http://miserend.hu/?templom=4389" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4390	47.6725	21.5048	Misézőhely	<h4 style="margin-top:-20px">(Bodaszőlői misézőhely)</h4><p><a href="http://miserend.hu/?templom=4390" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4391	47.5792	17.674	Szent Donát kápolna	<h4 style="margin-top:-20px">(Szent Donát kápolna)</h4><p><a href="http://miserend.hu/?templom=4391" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4401	46.6754	17.9795	Sarlós Boldogasszony templom	<h4 style="margin-top:-20px">(Zics)</h4><p><a href="http://miserend.hu/?templom=4401" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4396	46.7059	17.7618	Keresztelő Szent János-templom	<h4 style="margin-top:-20px">(Somogytúr)</h4><p><a href="http://miserend.hu/?templom=4396" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4397	46.7261	17.7827	Rózsafüzér királynéja kápolna	<h4 style="margin-top:-20px">(Visz)</h4><p><a href="http://miserend.hu/?templom=4397" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4398	48.2538	20.6208	Szent Család templom	<h4 style="margin-top:-20px">(Kazincbarcika)</h4><p><a href="http://miserend.hu/?templom=4398" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4399	46.6164	18.0116	Krisztus Király templom	<h4 style="margin-top:-20px">(Kára)</h4><p><a href="http://miserend.hu/?templom=4399" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4400	46.6743	18.0277	Szent Fülöp és Jakab templom	<h4 style="margin-top:-20px">(Somogyegres)</h4><p><a href="http://miserend.hu/?templom=4400" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4402	46.7164	17.9104	Magyarok Nagyasszonya templom	<h4 style="margin-top:-20px">(Somogymeggyes)</h4><p><a href="http://miserend.hu/?templom=4402" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4403	46.7708	17.9255	Szent Vendel templom	<h4 style="margin-top:-20px">(Pusztaszemes)</h4><p><a href="http://miserend.hu/?templom=4403" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4404	46.796	17.912	Szent Anna templom	<h4 style="margin-top:-20px">(Kereki)</h4><p><a href="http://miserend.hu/?templom=4404" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4405	46.5871	18.0065	Árpád-házi Szent Erzsébet-templom	<h4 style="margin-top:-20px">(Somogydöröcske)</h4><p><a href="http://miserend.hu/?templom=4405" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4406	46.6021	18.0242	Szent József templom	<h4 style="margin-top:-20px">(Szorosad)</h4><p><a href="http://miserend.hu/?templom=4406" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4408	46.8342	18.101	Munkás Szent József templom	<h4 style="margin-top:-20px">(Ságvár)</h4><p><a href="http://miserend.hu/?templom=4408" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4409	46.8057	18.1115	Szent István király templom	<h4 style="margin-top:-20px">(Nyim)</h4><p><a href="http://miserend.hu/?templom=4409" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4411	46.7662	18.0155	Szent Mihály kápolna	<h4 style="margin-top:-20px">(Sérsekszőlős)</h4><p><a href="http://miserend.hu/?templom=4411" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4412	46.7678	18.0414	Nagyboldogasszony templom	<h4 style="margin-top:-20px">(Torvaj)</h4><p><a href="http://miserend.hu/?templom=4412" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4413	46.7384	16.9152	Bűnbánó Magdolna templom	<h4 style="margin-top:-20px">(Zala)</h4><p><a href="http://miserend.hu/?templom=4413" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4414	46.7504	18.1194	Kisboldogasszony-templom	<h4 style="margin-top:-20px">(Megyeri Kisboldogasszony templom)</h4><p><a href="http://miserend.hu/?templom=4414" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4415	46.8661	17.9153	Szent Kristóf-kápolna	<h4 style="margin-top:-20px">(Szántódpusztai kápolna)</h4><p><a href="http://miserend.hu/?templom=4415" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4416	46.6188	17.5234	Szent Márton-templom	<h4 style="margin-top:-20px">(Táska)</h4><p><a href="http://miserend.hu/?templom=4416" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4417	46.5703	17.4929	Rózsafüzér királynéja templom	<h4 style="margin-top:-20px">(Csömend)</h4><p><a href="http://miserend.hu/?templom=4417" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4419	46.5759	17.826	Munkás Szent József templom	<h4 style="margin-top:-20px">(Felsőmocsolád)</h4><p><a href="http://miserend.hu/?templom=4419" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4420	46.558	17.7725	Szent Márton püspök kápolna	<h4 style="margin-top:-20px">(Polány)</h4><p><a href="http://miserend.hu/?templom=4420" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4421	46.5076	17.8192	Magyarok Nagyasszonya templom	<h4 style="margin-top:-20px">(Mernyeszentmiklósi templom)</h4><p><a href="http://miserend.hu/?templom=4421" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4422	46.5534	17.8587	Szent Imre kápolna	<h4 style="margin-top:-20px">(Ecseny)</h4><p><a href="http://miserend.hu/?templom=4422" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4423	46.6007	17.8001	Misézőhely	<h4 style="margin-top:-20px">(Vadépusztai misézőhely)</h4><p><a href="http://miserend.hu/?templom=4423" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4425	47.7649	19.7021	Misézőhely	<h4 style="margin-top:-20px">(Petőfibánya)</h4><p><a href="http://miserend.hu/?templom=4425" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4427	47.9685	19.609	Szent Imre kápolna	<h4 style="margin-top:-20px">(Felsőtold)</h4><p><a href="http://miserend.hu/?templom=4427" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4428	47.9469	19.5412	Misézőhely	<h4 style="margin-top:-20px">(Kutasó)</h4><p><a href="http://miserend.hu/?templom=4428" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4429	47.9257	19.5456	Misézőhely	<h4 style="margin-top:-20px">(Bokor)</h4><p><a href="http://miserend.hu/?templom=4429" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4430	47.9131	19.6168	Szeplőtelen fogantatás kápolna	<h4 style="margin-top:-20px">(Kozárd)</h4><p><a href="http://miserend.hu/?templom=4430" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4434	46.0329	18.3895	Páduai Szent Antal templom	<h4 style="margin-top:-20px">(Hásságy)</h4><p><a href="http://miserend.hu/?templom=4434" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4435	45.9714	18.4376	Rózsafüzér királynéja templom	<h4 style="margin-top:-20px">(Belvárdgyula)</h4><p><a href="http://miserend.hu/?templom=4435" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4436	45.9972	18.3759	Havas Boldogasszony templom	<h4 style="margin-top:-20px">(Bírján)</h4><p><a href="http://miserend.hu/?templom=4436" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4437	48.1342	19.5237	Kápolna az Ipolypart Ápoló Otthonban	<h4 style="margin-top:-20px">(Ludányhalászi)</h4><p><a href="http://miserend.hu/?templom=4437" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4440	47.8674	18.8701	Kálvária kápolna	<h4 style="margin-top:-20px">(Márianosztra)</h4><p><a href="http://miserend.hu/?templom=4440" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4441	48.0293	19.8742	Szent István király templom	<h4 style="margin-top:-20px">(Rákóczibánya)</h4><p><a href="http://miserend.hu/?templom=4441" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4442	47.8014	18.9649	Szent Rókus kápolna	<h4 style="margin-top:-20px">(Nagymaros)</h4><p><a href="http://miserend.hu/?templom=4442" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4443	47.7897	18.9489	Kálvária kápolna	<h4 style="margin-top:-20px">(Nagymaros)</h4><p><a href="http://miserend.hu/?templom=4443" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4444	47.7816	19.1313	Szent Rókus kápolna	<h4 style="margin-top:-20px">(Vác)</h4><p><a href="http://miserend.hu/?templom=4444" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4445	47.8469	19.051	Gonzaga Szent Alajos kápolna	<h4 style="margin-top:-20px">(Magyarkúti kápolna)</h4><p><a href="http://miserend.hu/?templom=4445" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4446	47.7984	18.9131	Árpád-házi Szent Margit-kápolna	<h4 style="margin-top:-20px">(Zebegény)</h4><p><a href="http://miserend.hu/?templom=4446" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4447	47.5624	21.6216	Misézőhely a Klinikán	<h4 style="margin-top:-20px">(Kórházi misézőhely)</h4><p><a href="http://miserend.hu/?templom=4447" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4448	47.9503	21.7293	Misézőhely a Jósa András megyei kórház telephelyén	<h4 style="margin-top:-20px">(Sóstói úti kórház)</h4><p><a href="http://miserend.hu/?templom=4448" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4487	47.3143	18.7881	Élet Kenyere Közösség kápolnája	<h4 style="margin-top:-20px">(Martonvásár)</h4><p><a href="http://miserend.hu/?templom=4487" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4451	47.7625	18.1306	Szent András-templom	<h4 style="margin-top:-20px">(Komarno - Sv. Ondreja)</h4><p><a href="http://miserend.hu/?templom=4451" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4452	47.7625	18.1306	Szent Rozália- templom	<h4 style="margin-top:-20px">(Komarno - Kostol Sv. Rozália)</h4><p><a href="http://miserend.hu/?templom=4452" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4453	47.8229	18.0376	Szent Vendel templom	<h4 style="margin-top:-20px">(Keszegfalva, Kamenicna)</h4><p><a href="http://miserend.hu/?templom=4453" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4454	47.9272	18.1281	Szent József templom	<h4 style="margin-top:-20px">(Naszvad (Nesvady))</h4><p><a href="http://miserend.hu/?templom=4454" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
